id,name,productCount,marketId,marketProvider,categoryUrl
2c0984fc-a69d-4d2d-93d7-3643b96ad541,Kuchnia azjatycka,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kuchnia-azjatycka/890
60f4c84b-1e3b-41fb-baa2-ffff0b5718bf,Gastronomia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/gastronomia/372
c4f720a9-daa7-4cd2-af35-86f8bf6b448a,Woda,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/woda/19
56490544-b911-4a78-92aa-36432b6421cd,Garmażerka,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/garmazerka/382
1a096380-fb86-4048-a517-f7a64ed20a37,Sałatki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/salatki/808
03163c53-b8f4-4e49-8e59-7b8efe0c2691,Dania gotowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dania-gotowe/47
333bbe75-9e77-4ee9-9361-1955aa47d7ae,Artykuły szkolne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-szkolne/1051
3aa6578c-b546-46c0-aa9b-bbb1a734ec11,"Sałatki, surówki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/salatki-surowki/911
817eccfd-817a-42f8-809c-f5ae62dec7e7,Plecaki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/plecaki/1052
43e51558-18d4-473e-8d52-747892743f21,Flamastry,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/flamastry/1155
094b1a1c-417f-4f11-a156-166d41102c33,Papiernicze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/papiernicze/5
625a353a-2c20-4005-9e8a-dfccd0e712d6,Piórniki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/piorniki/1053
b370d4a7-f474-48ef-b720-75a759df529e,Ołówki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/olowki/1150
58772430-95bd-41fb-867c-1e61a5722fea,Kleje,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kleje/1151
6acdb7a3-53c2-453d-a85c-dce616d8fbe3,"Notesy, kalendarze",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/notesy-kalendarze/1148
91f55239-74bc-4273-b426-5bb14916a907,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/przybory-szkolne/1055
4529cd53-d485-457d-a32b-3402d1ce2fd9,Herbaty Owocowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty-owocowe/358
29538686-2ddc-4a4d-b44d-f27c840b02ee,Kredki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kredki/1154
97b99b1b-2853-48c8-b545-4fa67ea64608,Nożyczki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/nozyczki/1152
95babfed-2efa-40b4-b154-f4f1a577b41c,Herbaty Czarne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty-czarne/342
9492f79f-f102-425a-b36e-8115065bed92,Teczki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/teczki/1149
2136a78f-d9bb-4c1c-b668-b5e3e84e3886,Herbaty,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty/16
5167a058-3300-4989-8c6c-4917164b3bf4,Zeszyty,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zeszyty/1054
50020b46-a3ee-4a1e-84bd-8949eaccd63d,Herbaty Aromatyzowane,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty-aromatyzowane/973
c9577180-130b-4898-957e-eb9d74fedff7,Kawy i herbaty,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawy-i-herbaty/947
b222f766-a8ca-4504-8ed3-54103da79be9,Herbaty Odchudzające,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty-odchudzajace/366
ae796d41-1747-4c5f-a956-a066766b29af,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty/16
84fb2483-be14-4a98-ac22-ae6840715a31,Herbaty Ziołowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/herbaty-ziolowe/354
b2dea179-5718-4459-a37c-a5a8c26e050b,Kawy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawy/55
210a3e6e-64d4-4664-b0ea-d4c07b178d4f,Napoje kawowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/napoje-kawowe/782
3c4facfb-9677-4427-803e-7903feba636d,Cappuccino,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/cappuccino/339
19131bb8-f5e6-4a39-999d-032cf63aa278,Kawa Rozpuszczalna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawa-rozpuszczalna/341
cfd6b14b-4c6c-4b6c-8594-de011f16588f,Bezkofeinowa Kawa,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/bezkofeinowa-kawa/338
5135e8ec-b2cb-48bc-91ea-615399e94d61,Kawa Mielona,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawa-mielona/340
5c826308-2782-49af-806f-4c9d89180404,Mrożonki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/mrozonki/20
c028b9e5-725d-45c6-80cf-4100f1e7c4eb,Mrożonki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/mrozonki/394
16eed946-4947-4566-beb6-edb8672c6b85,Zupy mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zupy-mrozone/234
417fbf9d-526b-43ec-9c4e-6d5a783d00ab,"Dania gotowe, frytki, pozostałe",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dania-gotowe-frytki-pozostale/970
09315095-62da-4e37-bab3-6569e1cef191,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kawy/55
cff2cd78-f9b0-4b62-9f45-f52bd1cf1f72,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/dania-gotowe-frytki-pozostale/970
3bad2423-e2fd-485e-b35d-89ea8c682cea,Lody,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/lody/240
6811899d-1515-433e-ace9-1026851d0b17,Pizza,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pizza/239
ad2b0b1b-79d6-4e1f-bccf-3b650cf89aa2,Mięsa mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/miesa-mrozone/922
20184abc-f8cf-430a-96e5-48afb2cc45b5,Pozostałe Dania Gotowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pozostale-dania-gotowe/238
fa216941-11e8-447b-bc3c-f785f8f83f31,Lody,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/lody/650
80a1b7b0-ba17-45ff-9e4c-949d1faf4a26,"Lody na patyku, rożki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/lody-na-patyku-rozki/1050
698c9209-f226-45dd-97bc-8daf31cc2e1a,"Rolady lodowe, torty",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/rolady-lodowe-torty/649
49d7b0f7-4944-41e8-84dd-954501ae4a66,Ryby i owoce morza mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/ryby-i-owoce-morza-mrozone/919
73747e73-9e29-445d-812b-3dfcc74ed0b7,Frytki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/frytki/237
6cf403bb-6441-4ea8-bcd4-8fd6f68c9032,Owoce Mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/owoce-mrozone/235
d9ec51c3-6cab-45b8-a8dd-47f03b2eb1b4,Ryby dania mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/ryby-dania-mrozone/908
902d6a31-469a-4de5-8fe7-62489f0e7532,Sosy do lodów,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/sosy-do-lodow/949
06d653a9-d6e5-44d2-9723-cf2461f80014,Artykuły dziecięce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dzieciece/4
c77dc5e1-a6ee-44a8-b639-c97f000fb1b9,Gryzaki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/gryzaki/187
20d02cda-8272-433d-bac7-0ed5ec2106e0,Akcesoria i zabawki - Artykuły dziecięce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-i-zabawki-artykuly-dzieciece/182
281d1e3c-56b0-4378-af8e-bfc546a06e39,Warzywa,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/warzywa/231
1a65973a-550f-452e-8736-3a0ec2f87c82,Pozostałe - Akcesoria i zabawki - Artykuły dziecięce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pozostale-akcesoria-i-zabawki-artykuly-dzieciece/779
d170890f-795a-4441-b10a-b686b2b3fc3f,Zabawki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zabawki/188
55b0064c-88b9-4f26-a4e0-98d4be3a565b,Warzywa i owoce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/warzywa-i-owoce/230
2ae62007-f7d0-4e98-af70-c47ce13bee86,Ryby mrożone,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/ryby-mrozone/946
26ffc849-80b4-4e84-968c-5394e40f6e25,Smoczki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/smoczki/185
0aff926c-115c-4f65-885e-c372e80e02be,"Butelki, kubki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/butelki-kubki/186
0e09113b-77b2-4821-80f5-c67709fdb873,Mieszanki warzywne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/mieszanki-warzywne/232
159e351c-7067-4630-978e-f567478a8906,Artykuły spożywcze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-spozywcze/166
606d3e44-33c2-4fe1-b32e-ca48286586c7,"Napoje, soki, nektary",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/napoje-soki-nektary/170
af13168a-bd79-4ece-9a54-fac98c5efe5d,Woda dla dzieci,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/woda-dla-dzieci/800
35ee64a7-724e-4619-936c-15c81700e1c3,Mleka,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/mleka/177
82829855-c1f7-4aaf-b27e-cae68a2cc95a,Desery,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/desery/168
c5ee7d08-976d-4115-8979-c4344599b7ae,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-spozywcze/166
861cac28-4c17-45b1-8cb6-f9011487ad13,Pieluszki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pieluszki/183
c172647e-e064-48a5-b45a-c0d31b99295a,Zupki dziecięce,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zupki-dzieciece/167
a4030156-fda7-4e9d-87d1-d9868d3c61ee,Kosmetyki dla dzieci,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kosmetyki-dla-dzieci/184
d7bffb34-c33e-40eb-8fbf-e66f06ad385e,Chusteczki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/chusteczki/621
a02b8a4b-13aa-4573-8ae8-1d59bf46c8cf,Chemia i kosmetyki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/chemia-i-kosmetyki/7
a4a6ca54-0323-4957-8e75-78a5691498b7,Higiena i kosmetyka,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/higiena-i-kosmetyka/929
ad4f3a36-7caa-481b-8d0f-745653636843,Ręczniki papierowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/reczniki-papierowe/428
006168f5-be5a-42aa-91c8-f03a697aec58,Papiery toaletowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/papiery-toaletowe/425
272df497-b820-437e-9bce-26ea71359451,Chusteczki higieniczne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/chusteczki-higieniczne/429
22d5f8c7-a235-4142-b73c-d3685cb158a2,Artykuły higieniczne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-higieniczne/13
3f5240eb-7402-4441-882f-1f14ac594930,Kosmetyki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kosmetyki/15
4027b56d-e057-44b3-803e-e5282ea3d502,Akcesoria kąpielowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-kapielowe/468
10756123-c3c5-463a-a8d4-5ae7b8dbe156,Akcesoria kosmetyczne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-kosmetyczne/837
4d27e84c-2497-4971-9cc5-b82b646b6be6,"Środki czyszczące, odświeżacze",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-czyszczace-odswiezacze/915
b92423be-56e0-4d03-8ed1-f36b443a8780,Higiena jamy ustnej,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/higiena-jamy-ustnej/464
9622256c-15cd-45fe-aaa4-ce718cf79db4,Pielęgnacja włosów,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pielegnacja-wlosow/451
897c8d2f-ab48-4ba5-abab-61913bd4d62d,Kosmetyki do Pielęgnacji twarzy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kosmetyki-do-pielegnacji-twarzy/829
aff36e5b-74c8-45ee-ab84-d66080d9e143,Artykuły Higieniczne Dla Kobiet,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-higieniczne-dla-kobiet/430
ff409675-f3ec-4450-8a69-74f2ea0d48c6,Odświeżacze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/odswiezacze/410
59e0a440-34d3-40d1-bc6b-055fcf80bc82,Środki do czyszczenia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-do-czyszczenia/415
158420a0-8606-49b8-a3f1-e3d69d136091,Środki owadobójcze i akcesoria,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-owadobojcze-i-akcesoria/957
b94806f6-d482-4ae3-94a9-2275aa71b536,Akcesoria owadobójcze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-owadobojcze/935
5b8174ea-c65f-485d-8172-677e5fe52bed,Środki przeciw owadom,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-przeciw-owadom/409
512ad82e-9a66-4db0-a527-eab858a0cd22,Środki piorące,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-piorace/396
cb2e5c2a-23a5-4ca3-8aa0-62c44cb451bf,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kosmetyki/15
a51b99ce-8551-45d5-933f-39517e1fbbcc,Odplamiacze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/odplamiacze/405
1e44bf68-4d40-42e4-8084-459846a3a59c,Proszki do prania,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/proszki-do-prania/397
be6e9abc-7895-4d85-a7f9-6bd5c0cfa03b,"Płyny, żele do prania",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/plyny-zele-do-prania/402
296f20ed-8a55-4479-a879-ede93968bcc0,Płyny do płukania,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/plyny-do-plukania/403
3d278ff5-147c-448c-a57a-b2b58a3fef4e,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/srodki-piorace/396
b0d37ef8-a946-4ac9-8ec8-c3c06607aa6b,Wybielacze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/wybielacze/406
e5f6fbd6-82a1-47c4-bb7c-e6f91819797b,Akcesoria ogrodnicze,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-ogrodnicze/1139
aefc24ce-d7a7-4eac-9fed-74a454410748,Art. przemysłowe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-przemyslowe/1
b5ed7cba-5c8c-4535-bf24-7399e212ccc4,Artykuły dekoracyjne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dekoracyjne/37
6bdb7a57-c1de-46c2-863b-976bab95ca25,Upominki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/upominki/31
2015748b-bf44-4475-8115-9d48324ca878,Szkło i ceramika,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/szklo-i-ceramika/551
b136945d-e0d3-4422-95a4-5840466c4281,Serwetki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/serwetki/552
a5fcfbb9-dd01-4851-a6bc-73ce387235e0,Pozostałe,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pozostale/555
f2f9ea24-2f12-41db-ad18-fabf96f7e808,Obrusy,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/obrusy/554
cf807813-075b-4f1d-97d0-e9f945be841f,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dekoracyjne/37
6517128b-e76c-484c-952d-032cb2386287,Pozostałe artykuły do sprzątania,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pozostale-artykuly-do-sprzatania/838
22042787-57a1-455a-b15b-3cb18769d49c,Czyściki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/czysciki/504
2a0e88ea-91e7-4600-97b5-efae23de3f8e,Artykuły Do Sprzątania,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-do-sprzatania/502
2bf0b849-0381-4abb-924e-f51972cbc1ee,Ścierki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/scierki/503
5e88f45e-a4c8-4a00-9eaf-070efc92db5b,Wiadra,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/wiadra/506
dd0036d7-009a-4200-986b-e7144e972544,Produkty z drewna i korku,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-z-drewna-i-korku/529
0fa5fe63-edb3-4508-a4da-5dd168a29e54,Artykuły kuchenne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-kuchenne/961
80e2183c-620c-4ea5-89e2-155fee345851,Worki na śmieci,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/worki-na-smieci/507
500f9b3f-e86e-433a-bc70-4938f41f26c8,Plastiki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/plastiki/526
65cc8ac2-93f5-47e8-9ede-76b86afe63ff,Stal nierdzewna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/stal-nierdzewna/509
35d20807-71ed-4988-aa2f-27bbe5b9cb81,Pozostałe - Artykuły Kuchenne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/pozostale-artykuly-kuchenne/842
e048cae9-cd4f-4506-9adc-dc58ffa5f49e,Bielizna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/bielizna/1041
f30b59ba-07b0-45f7-8e7b-dff39db77056,Damska Bielizna,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/damska-bielizna/1042
d99ebed6-2e32-405e-a2cc-e69f13ea63ae,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-do-sprzatania/502
c2459ddb-60ea-4b32-b52f-20364dfb5cfc,Pokaż więcej...,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-kuchenne/961
7da04e7a-365b-4379-8d7e-efa99126c5bd,Elektryczne i motoryzacyjne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/elektryczne-i-motoryzacyjne/936
73d017e2-9b96-483f-b49c-69f370258926,Opakowania do żywności,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/opakowania-do-zywnosci/520
1994deac-d548-4c0f-bd7f-c3aeca309501,Motoryzacja,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/motoryzacja/33
06118fc7-a769-49c5-a8f9-74443c1c3381,Produkty Elektryczne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/produkty-elektryczne/23
69662611-ac66-403b-a6d4-158af40b2ff7,Kiosk,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kiosk/956
54612ca4-018c-4ba7-b5ef-972b802734a7,Kartony,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/kartony/1018
4c47d785-1b04-4f0e-a315-9a17d809085d,Doładowania gsm,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/doladowania-gsm/817
13964069-29f4-4964-90b9-9ae56453dc53,Gazety,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/gazety/11
562e7844-68b9-425f-8a3f-33a7b938dc69,Parafarmacja,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/parafarmacja/54
c485f353-ca92-4248-b449-81905460a96f,Art. dla zwierząt,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-dla-zwierzat/3
da160e52-3d33-4a8a-a5d1-36406910c913,Artykuły piśmienne,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/artykuly-pismienne/1019
95f09506-02d3-42ef-8f6c-c6c2a6c7c3df,Tekstylia,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/tekstylia/1107
76ef0122-ab24-444f-8676-2d96d988738b,"Akcesoria, zabawki",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/akcesoria-zabawki/938
4f85c3fb-4400-4740-b2c4-434c3d6f4260,"Żwirki, ściółki, witaminy",0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zwirki-sciolki-witaminy/531
fcc47f52-66bc-494e-a278-75e917e75c62,Karma dla gryzoni i ptaków,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/karma-dla-gryzoni-i-ptakow/534
48188ef7-6b16-48a0-8356-bc75b40fe861,Odzież,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/odziez/1040
18a4736e-6ee2-4402-b774-70cf9eebcb9d,Zabawki,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zabawki/46
252499ed-54fe-44db-8206-3ec9e54d057e,Zabawki i akcesoria,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/zabawki-i-akcesoria/530
e7e77979-d7f2-420f-8599-050fe02f1529,Klocki Lego,0,bd3c661b-0984-453d-9473-dc738c79c0bf,Spar,https://e-spar.com.pl/kategoria/klocki-lego/1065
